Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
23883,A.I.R. Play,XBL,Microsoft,doozerdude,,,,,,,,,,07th Jan 09,,Sports
23884,A.III: A Ressha de Gyoukou 3,VC,ArtDink,ArtDink,,,,,,,,,,20th Nov 07,,Simulation
23885,A.III: A Ressha de Gyoukou 3,PCE,ArtDink,ArtDink,,,,,,,,,,11th Jun 93,,Simulation
23886,A.N.N.E,PC,gamesbymo,Unknown,,,,,,,,,,01st Jan 15,,Misc
23887,A.P.B.,Lynx,Atari,"Quicksilver Software, Inc",,,,,,,,,,01st Jan 91,,Action
23888,A.R.E.S. Extinction Agenda EX,XBL,Unknown,Extend Studio,,,,,,,,,,,03rd Apr 19,Platform
23889,A.S.P. Air Strike Patrol,SNES,Seta Corporation,Seta Corporation,,,,,,,,,,01st Jan 94,,Simulation
23890,A/X-101,SCD,Absolute Entertainment,Micronet,,,,,,,,,,01st Jan 94,,Action
23891,A2 racer,PC,Davilex,Davilex,,,,,,,,,,01st Jan 96,,Racing
23892,A2 Racer 2,PC,Davilex,Davilex,,,,,,,,,,01st Jan 98,,Racing
23893,A2 Racer 3,PC,Davilex,Davilex,,,,,,,,,,01st Jan 00,,Racing
23894,A2 Racer II,PS,Davilex,Davilex,,,,,,,,,,01st Jan 98,,Racing
23895,A2 Racer III: Europa Tour,PS,Davilex,Davilex,,,,,,,,,,01st Jan 02,,Racing
23896,A340 500/600,PC,Just Flight,Just Flight,,,,,,,,,,01st Jan 06,,Simulation
23897,A5: A Ressha de Ikou 5,PS,ArtDink,ArtDink,,,,,,,,,,04th Dec 97,,Strategy
23898,Aa Harimadana,GEN,Sega,Sega,,,,,,,,,,03rd Sep 93,,Sports
23899,Aa Harimanada,GB,ASK,ASK,,,,,,,,,,23rd Jul 93,,Fighting
23900,Aa Harimanada,GG,Sega,Sega,,,,,,,,,,02nd Jul 93,,Fighting
23901,Aa Harimanada,GEN,Sega,Sega,,,,,,,,,,03rd Sep 93,,Fighting
23902,Aa-ojousama!,PC,Unknown,Sumikko Soft,,,,,,,,,,27th Apr 07,,Adventure
23903,AAA: El Videojuego,X360,Unknown,Immersion Software & Graphics,,,,,,,,,,,,Fighting
23904,AAA: El Videojuego,PS3,Unknown,Immersion Software & Graphics,,,,,,,,,,,,Fighting
23905,AAA: El Videojuego,Wii,Unknown,Sabarasa Studios,,,,,,,,,,,,Fighting
23906,AAA: El Videojuego,DS,Unknown,Sabarasa Studios,,,,,,,,,,,,Fighting
23907,AAA: El Videojuego,PSP,Unknown,Sabarasa Studios,,,,,,,,,,,,Fighting
23908,AaaaaAAaaaAAAaaAAAAaAAAAA!!! A Reckless Disregard for Gravity,PC,Dejobaan Games,Dejobaan Games,,,,,,,,,,03rd Sep 09,,Sports
23909,AAAHH!!! Real Monsters,SNES,Viacom,Realtime Associates,,,,,,,,,,18th Aug 95,,Platform
23910,AAAHH!!! Real Monsters,GEN,Viacom,Realtime Associates,,,,,,,,,,15th Sep 95,,Platform
23911,Aaargh,PC,Arcadia Systems,Arcadia Systems,,,,,,,,,,01st Jan 88,,Action
23912,Aaargh!,PC,Arcadia Systems,Arcadia Systems,,,,,,,,,,01st Jan 88,,Action
23913,Aah Impossible Rescue,XBL,Microsoft,Robert Swan,,,,,,,,,,18th Nov 10,,Action
23914,Aahh! Spot the Difference,3DS,Gamelion Studios,Unknown,,,,,,,,,,01st Mar 12,,Misc
23915,Aahh! Spot the Difference,DSi,Gamelion Studios,Unknown,,,,,,,,,,01st Mar 12,,Misc
23916,Aardvark,XBL,Microsoft,idiot,,,,,,,,,,18th Nov 09,,Misc
23917,Aargon Deluxe,PC,Unknown,Twilight Games,,,,,,,,,,08th May 01,,Puzzle
23918,Aaron vs. Ruth,PC,Mindscape,Mindscape,,,,,,,,,,30th Jun 97,,Sports
23919,Aaron's Ping-Pong,XBL,Microsoft,Sangretu,,,,,,,,,,25th Nov 08,,Misc
23920,Aaru's Awakening,PS4,Unknown,Unknown,,,,,,,,,,01st Oct 14,,Action
23921,Aaru's Awakening,PS3,Unknown,Unknown,,,,,,,,,,01st Oct 14,,Action
23922,Aaru's Awakening,Linux,Unknown,Unknown,,,,,,,,,,29th Sep 13,,Action
23923,Aaru's Awakening,OSX,Unknown,Unknown,,,,,,,,,,29th Sep 13,,Action
23924,Aaru's Awakening,PC,Unknown,Unknown,,,,,,,,,,29th Sep 13,,Action
23925,Abaddon: Retribution,XBL,Microsoft,Firestorm Studios,,,,,,,,,,09th Sep 10,,Shooter
23926,Abadox: The Deadly Inner War,NES,Milton Bradley,Natsume,,,,,,,,,,01st Mar 90,,Shooter
23927,AbalaBurn,PS,Takara,Takara,,,,,,,,,,20th Aug 98,,Action
23928,Aban Hawkins & the 1000 SPIKES,XBL,Microsoft,JPN 8bits fanatics,,,,,,,,,,18th Jan 11,,Action
23929,Aban Hawkins & the 1001 Spikes,PSV,Nicalis,Unknown,,,,,,,,,,03rd Jun 14,,Misc
23930,Aban Hawkins & the 1001 Spikes,3DS,Nicalis,Unknown,,,,,,,,,,03rd Jun 14,,Misc
23931,Aban Hawkins & the 1001 Spikes,X360,8bits fanatics,Unknown,,,,,,,,,,18th Jan 11,,Misc
23932,Aban Hawkins & the 1001 Spikes,PC,Nicalis,Unknown,,,,,,,,,,03rd Jun 14,,Misc
23933,Aban Hawkins & the 1001 Spikes,PS4,Nicalis,Unknown,,,,,,,,,,03rd Jun 14,,Misc
23934,Abandoned Places: A Time for Heroes,PC,Unknown,Art,,,,,,,,,,01st Jan 92,,Role-Playing
23935,Abandoner,PC,Unknown,,,,,,,,,,,17th Sep 04,,Adventure
23936,ABC Island,PC,Unknown,KraiSoft Entertainment,,,,,,,,,,01st Jan 08,,Puzzle
23937,ABC Monday Night Football,PC,Unknown,Overtime Sports,,,,,,,,,,,,Sports
23938,ABC Monday Night Football '98,PC,Unknown,Overtime Sports,,,,,,,,,,30th Sep 97,,Sports
23939,ABC Sports Indy Racing,PC,Unknown,Shot Sports Software,,,,,,,,,,01st Jan 97,,Racing
23940,ABC's Monday Night Football,SNES,Data East,Kuusou Kagaku,,,,,,,,,,01st Dec 93,,Sports
23941,ABC's Wide World of Sport Boxing,PC,Data East,Cinemaware,,,,,,,,,,01st Jan 91,,Sports
23942,Abduction Action!,XBL,Unknown,Kris Steele,,,,,,,,,,18th Apr 10,,Action
23943,Abronium Party,XBL,Microsoft,Mexond,,,,,,,,,,23rd Feb 09,,Action
23944,Absolute Baseball,DSiW,Tasuke,Tasuke,,,,,,,,,,04th Apr 11,,Sports
23945,Absolute BrickBuster,DSiW,Tasuke,Tasuke,,,,,,,,,,26th Jul 10,,Puzzle
23946,Absolute Chess,DSiW,Tasuke,Tasuke,,,,,,,,,,09th Aug 10,,Misc
23947,Absolute Chess,DSiW,Unknown,Tasuke,,,,,,,,,,,,Misc
23948,Absolute Obedience,PC,Jast,Langmaor,,,,,,,,,,25th Oct 06,,Misc
23949,Absolute Reversi,DSiW,Tasuke,Tasuke,,,,,,,,,,23rd Aug 10,,Misc
23950,Absolute X,GB,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,,,,,,03rd Aug 01,,Action
23951,Absolute Zero,PC,Unknown,"Domark Software, Inc.",,,,,,,,,,,,Action
23952,Absolute: Blazing Infinity,X360,Idea Factory,Neverland,,,,,,,,,,29th Mar 07,,Role-Playing
23953,Absolute: Blazing Infinity,XBL,Idea Factory,Neverland,,,,,,,,,,22nd Dec 09,,Role-Playing
23954,Abstacked,XBL,Microsoft,lutas,,,,,,,,,,15th Nov 08,,Puzzle
23955,Abundante!,PC,Myth People,Myth People,,,,,,,,,,10th Jan 07,,Puzzle
23956,Abuse,PC,Unknown,Crack dot Com,,,,,,,,,,,,Action
23957,Abyss,3DS,EnjoyUp Games,Unknown,,,,,,,,,,23rd Aug 12,,Misc
23958,Abyss,DSi,EnjoyUp Games,Unknown,,,,,,,,,,23rd Aug 12,,Misc
23959,Abyss,WiiU,EnjoyUp Games,EnjoyUp Games,,,,,,,,,,01st May 14,27th Jan 18,Action
23960,Abyss Odyssey,PC,Atlus,Unknown,,,,,,,,,,15th Jul 14,,Misc
23961,Abyss Odyssey,X360,Atlus,Unknown,,,,,,,,,,16th Jul 14,,Misc
23962,Abyss Odyssey,PS3,Atlus,Unknown,,,,,,,,,,15th Jul 14,,Misc
23963,AC-130: Operation Devastation,PC,ValuSoft,ValuSoft,,,,,,,,,,26th Jan 09,,Simulation
23964,Academy of Magic: Word Spells,PC,Total Eclipse,Unknown,,,,,,,,,,17th Oct 05,,Misc
23965,Academy: Checkers,DSiW,Gamelion Studios,Gamelion,,,,,,,,,,27th Oct 11,,Puzzle
23966,Academy: Checkers,3DS,Gamelion Studios,Unknown,,,,,,,,,,20th Oct 11,,Misc
23967,Academy: Checkers,DSi,Gamelion Studios,Unknown,,,,,,,,,,20th Oct 11,,Misc
23968,Academy: Tic-Tac-Toe,DSiW,Gamelion Studios,Gamelion Studios,,,,,,,,,,18th Oct 10,,Misc
23969,Accel Knights 2: Full Throttle,3DS,ArtePiazza,ArtePiazza,,,,,,,,,,20th Jul 14,,Action
23970,Accelebrid,SNES,Tomy Corporation,Genki,,,,,,,,,,26th Nov 93,,Action
23971,Acceleration of Suguri X Edition,PSN,Sony Online Entertainment,Orange_Juice,,,,,,,,,,15th Feb 11,,Fighting
23972,Accordion Hero,PC,Unknown,No.inc,,,,,,,,,,,,Action
23973,Ace Armstrong vs. the Alien Scumbags,PSN,Laughing Jackal,Laughing Jackal,,,,,,,,,,07th Sep 10,,Shooter
23974,Ace Attorney: Ryuunosuke Wright's Adventure,3DS,Capcom,Unknown,,,,,,,,,,31st Dec 20,,Misc
23975,Ace Combat 5: The Unsung War,PS2,Namco,Project ACES,,8.0,,,,,,,,25th Oct 04,,Simulation
23976,Ace Combat 7: Skies Unknown,PS4,Bandai Namco Games,Namco Bandai Games,,,,,,,,,,18th Jan 19,25th Jan 19,Shooter
23977,Ace Combat 7: Skies Unknown,XOne,Bandai Namco Games,Namco Bandai Games,,,,,,,,,,18th Jan 19,25th Jan 19,Shooter
23978,Ace Combat 7: Skies Unknown,PC,Namco Bandai Games,Namco Bandai Games,,,,,,,,,,01st Feb 19,25th Jan 19,Shooter
23979,Ace Combat: Assault Horizon,3DS,Namco Bandai Games,Project ACES,,,,,,,,,,13th Feb 15,,Action
23980,Ace Combat: Infinity,PS3,Namco Bandai Games,Unknown,,6.8,,,,,,,,31st Dec 20,,Misc
23981,Ace Combat: Joint Assault,PSN,Namco Bandai,Project ACES,,6.9,,,,,,,,07th Sep 10,,Simulation
23982,Ace Fishing: Wild Catch,And,Com2uS,Unknown,,,,,,,,,,27th Mar 14,,Misc
23983,Ace Gals Tennis,XBL,Microsoft,Haruneko,,,,,,,,,,25th Apr 10,,Sports
23984,Ace Lightning,GBA,BBC Multimedia,Tiertex Design Studios,,,,,,,,,,25th Oct 02,,Action
23985,Ace Lightning,PC,BBC Multimedia,Gamezlab,,,,,,,,,,29th Nov 02,,Action
23986,Ace Lightning,PS2,BBC Multimedia,Gamezlab,,,,,,,,,,14th Mar 03,,Action
23987,Ace Mathician,DSi,CIRCLE Entertainment,Unknown,,,,,,,,,,12th Jul 12,,Misc
23988,Ace o Nerae!,SNES,Nippon Telenet,Nippon Telenet,,,,,,,,,,22nd Dec 93,,Sports
23989,Ace of Aces,7800,Atari,Artech Studios,,,,,,,,,,01st Jan 88,,Simulation
23990,Ace of Aces,MS,Sega,Sega,,,,,,,,,,01st Jan 91,,Simulation
23991,Ace of Dynamites,XBL,Microsoft,Fairy Engine LLC,,,,,,,,,,18th Jul 11,,Action
23992,Ace Ventura,PC,7th Level,7th Level,,,,,,,,,,31st Oct 96,,Adventure
23993,Aceball,XBL,Microsoft,VoodooChief,,,,,,,,,,29th Dec 08,,Misc
23994,Aces of the Air,PS,Agetec,A1 Games,,,,,,,,,,26th Sep 02,,Simulation
23995,Aces of the Deep,PC,Sierra Entertainment,"Dynamix, Inc.",,,,,,,,,,01st Jan 94,,Simulation
23996,Aces of the Galaxy,XBL,Sierra Online,Artech Studios,,7.8,,,,,,,,04th Jun 08,,Shooter
23997,Aces of the Galaxy,PC,Sierra Entertainment,Artech Studios,,7.5,,,,,,,,04th Jun 08,,Shooter
23998,Aces of the Luftwaffe,And,HandyGames,Unknown,,,,,,,,,,14th Feb 13,,Misc
23999,Aces of War,PS2,505 Games,Marionette,,,,,,,,,,23rd Mar 07,,Simulation
24000,Aces Over Europe,PC,Sierra Entertainment,Dynamix,,,,,,,,,,01st Jan 93,,Simulation
